taxonomy_version,ProjectLawId,ParliamentDocumentContentId,Legislature,parent_topic_slug,parent_topic_label,subtopic_slug,subtopic_label,assignment_method,assignment_status,assignment_confidence,cluster_id,cluster_probability,is_seed_assignment
taxonomy_v2,2364,2310,XV,educacao_e_inclusao_social,Educação e Inclusão Social,requalificacao_e_obras_em_escolas_basicas_e_secundarias,Requalificação e obras em escolas básicas e secundárias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.07232802474694733,6,0.07232802474694733,True
taxonomy_v2,2365,2311,XV,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",analise_e_recomendacoes_ao_programa_de_estabilidade_orcamental,Análise e Recomendações ao Programa de Estabilidade Orçamental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,60,1.0,True
taxonomy_v2,2366,2312,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),noise_centroid_auto_assignment,auto_assigned,0.8040604591369629,-1,0.0,True
taxonomy_v2,2367,2313,XV,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,17,1.0,True
taxonomy_v2,2368,2314,XV,nacionalidade_migracao_e_asilo,"Nacionalidade, Migração e Asilo",nacionalidade_residencia_e_direitos_dos_estrangeiros,"Nacionalidade, residência e direitos dos estrangeiros",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,25,1.0,True
taxonomy_v2,2369,2315,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",producao_agricola_sustentavel_e_protecao_ambiental,Produção Agrícola Sustentável e Proteção Ambiental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,68,1.0,True
taxonomy_v2,2370,2316,XV,educacao_e_inclusao_social,Educação e Inclusão Social,apoio_social_e_alojamento_para_estudantes_do_ensino_superior,Apoio Social e Alojamento para Estudantes do Ensino Superior,noise_centroid_auto_assignment,auto_assigned,0.8445019721984863,-1,0.0,True
taxonomy_v2,2371,2317,XV,nacionalidade_migracao_e_asilo,"Nacionalidade, Migração e Asilo",nacionalidade_residencia_e_direitos_dos_estrangeiros,"Nacionalidade, residência e direitos dos estrangeiros",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,25,1.0,True
taxonomy_v2,2372,2318,XV,nacionalidade_migracao_e_asilo,"Nacionalidade, Migração e Asilo",nacionalidade_residencia_e_direitos_dos_estrangeiros,"Nacionalidade, residência e direitos dos estrangeiros",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,25,1.0,True
taxonomy_v2,2373,2319,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",producao_agricola_sustentavel_e_protecao_ambiental,Produção Agrícola Sustentável e Proteção Ambiental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9160949569852895,68,0.9160949569852895,True
taxonomy_v2,2374,2320,XV,administracao_territorial_e_organizacao_local,Administração Territorial e Organização Local,alteracao_e_delimitacao_de_limites_territoriais_de_freguesias,Alteração e delimitação de limites territoriais de freguesias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.30919064036843513,1,0.30919064036843513,True
taxonomy_v2,2375,2321,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9690442132512155,78,0.9690442132512155,True
taxonomy_v2,2376,2322,XV,educacao_e_inclusao_social,Educação e Inclusão Social,saude_mental_em_escolas_e_ensino_superior,Saúde mental em escolas e ensino superior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,15,1.0,True
taxonomy_v2,2377,2323,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,74,1.0,True
taxonomy_v2,2378,2324,XV,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",crimes_sexuais_e_protecao_das_vitimas,Crimes sexuais e proteção das vítimas,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,22,1.0,True
taxonomy_v2,2379,2325,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",acesso_e_gestao_de_medicamentos_e_farmacias,Acesso e gestão de medicamentos e farmácias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,27,1.0,True
taxonomy_v2,2380,2326,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4357094365212525,71,0.4357094365212525,True
taxonomy_v2,2381,2327,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",valorizacao_e_condicoes_dos_profissionais_de_saude_no_sns,Valorização e condições dos profissionais de saúde no SNS,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6241263338410599,37,0.6241263338410599,True
taxonomy_v2,2382,2328,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",pensoes_complementos_e_sustentabilidade_do_sistema_publico,"Pensões, complementos e sustentabilidade do sistema público",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9009562135950976,79,0.9009562135950976,True
taxonomy_v2,2383,2329,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",reformas_do_codigo_do_trabalho_e_direitos_laborais,Reformas do Código do Trabalho e Direitos Laborais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8260414014595001,56,0.8260414014595001,True
taxonomy_v2,2384,2330,XV,nacionalidade_migracao_e_asilo,"Nacionalidade, Migração e Asilo",nacionalidade_residencia_e_direitos_dos_estrangeiros,"Nacionalidade, residência e direitos dos estrangeiros",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,25,1.0,True
taxonomy_v2,2385,2331,XV,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",crimes_sexuais_e_protecao_das_vitimas,Crimes sexuais e proteção das vítimas,noise_centroid_auto_assignment,auto_assigned,0.8145444989204407,-1,0.0,True
taxonomy_v2,2386,2332,XV,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",protecao_e_apoio_a_vitimas_de_violencia_domestica,Proteção e apoio a vítimas de violência doméstica,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,33,1.0,True
taxonomy_v2,2387,2333,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",direitos_laborais_jornada_ferias_e_descanso,"Direitos laborais: jornada, férias e descanso",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9134051986208813,55,0.9134051986208813,True
taxonomy_v2,2388,2334,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",reformas_do_codigo_do_trabalho_e_direitos_laborais,Reformas do Código do Trabalho e Direitos Laborais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,56,1.0,True
taxonomy_v2,2389,2335,XV,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",medidas_fiscais_para_habitacao_propria,Medidas fiscais para habitação própria,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,97,1.0,True
taxonomy_v2,2390,2336,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",valorizacao_e_condicoes_dos_profissionais_de_saude_no_sns,Valorização e condições dos profissionais de saúde no SNS,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,37,1.0,True
taxonomy_v2,2391,2337,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",producao_agricola_sustentavel_e_protecao_ambiental,Produção Agrícola Sustentável e Proteção Ambiental,noise_centroid_auto_assignment,auto_assigned,0.8067779541015625,-1,0.0,True
taxonomy_v2,2392,2338,XV,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",crimes_sexuais_e_protecao_das_vitimas,Crimes sexuais e proteção das vítimas,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.37938911329070546,22,0.37938911329070546,True
taxonomy_v2,2393,2339,XV,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",regulacao_do_uso_do_solo_e_ordenamento_territorial_urbano,Regulação do uso do solo e ordenamento territorial urbano,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,87,1.0,True
taxonomy_v2,2394,2340,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",reformas_do_codigo_do_trabalho_e_direitos_laborais,Reformas do Código do Trabalho e Direitos Laborais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,56,1.0,True
taxonomy_v2,2395,2341,XV,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",regulacao_do_uso_do_solo_e_ordenamento_territorial_urbano,Regulação do uso do solo e ordenamento territorial urbano,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7737393975257874,-1,0.0,True
taxonomy_v2,2396,2342,XV,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",regulacao_e_transparencia_de_cargos_politicos_e_altos_cargos_publicos,Regulação e transparência de cargos políticos e altos cargos públicos,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7750242948532104,-1,0.0,True
taxonomy_v2,2397,2343,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",suplementos_e_regime_de_pensoes_para_forcas_de_seguranca,Suplementos e regime de pensões para forças de segurança,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.41738435568375243,77,0.41738435568375243,True
taxonomy_v2,2398,2344,XV,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,17,1.0,True
taxonomy_v2,2399,2345,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",direitos_laborais_jornada_ferias_e_descanso,"Direitos laborais: jornada, férias e descanso",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8935878870447981,55,0.8935878870447981,True
taxonomy_v2,2400,2346,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_e_bem_estar_animal,Proteção e bem-estar animal,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5058716409052373,26,0.5058716409052373,True
taxonomy_v2,2401,2347,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",direitos_laborais_jornada_ferias_e_descanso,"Direitos laborais: jornada, férias e descanso",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.48554012491703596,55,0.48554012491703596,True
taxonomy_v2,2402,2348,XV,educacao_e_inclusao_social,Educação e Inclusão Social,carreira_e_progressao_dos_docentes,Carreira e progressão dos docentes,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,21,1.0,True
taxonomy_v2,2403,2349,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",contribuicoes_e_beneficios_dos_subsistemas_de_saude_para_militares,Contribuições e benefícios dos subsistemas de saúde para militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4396288582834389,73,0.4396288582834389,True
taxonomy_v2,2404,2350,XV,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",regulacao_e_transparencia_de_cargos_politicos_e_altos_cargos_publicos,Regulação e transparência de cargos políticos e altos cargos públicos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4801557197929339,84,0.4801557197929339,True
taxonomy_v2,2405,2351,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_e_bem_estar_animal,Proteção e bem-estar animal,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5058716409052373,26,0.5058716409052373,True
taxonomy_v2,2406,2352,XV,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",regulacao_e_limitacao_de_rendas_de_arrendamento,Regulação e limitação de rendas de arrendamento,noise_centroid_auto_assignment,auto_assigned,0.8359046578407288,-1,0.0,True
taxonomy_v2,2407,2353,XV,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",regulacao_e_limitacao_de_rendas_de_arrendamento,Regulação e limitação de rendas de arrendamento,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6363500575725413,100,0.6363500575725413,True
taxonomy_v2,2408,2354,XV,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",regulacao_e_limitacao_de_rendas_de_arrendamento,Regulação e limitação de rendas de arrendamento,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5907590096608483,100,0.5907590096608483,True
taxonomy_v2,2409,2355,XV,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",financiamento_e_beneficios_fiscais_dos_partidos_politicos,Financiamento e benefícios fiscais dos partidos políticos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,48,1.0,True
taxonomy_v2,2410,2356,XV,nacionalidade_migracao_e_asilo,"Nacionalidade, Migração e Asilo",nacionalidade_residencia_e_direitos_dos_estrangeiros,"Nacionalidade, residência e direitos dos estrangeiros",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.58397914554111,25,0.58397914554111,True
taxonomy_v2,2411,2357,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",producao_agricola_sustentavel_e_protecao_ambiental,Produção Agrícola Sustentável e Proteção Ambiental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,68,1.0,True
taxonomy_v2,2412,2358,XV,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",financiamento_e_beneficios_fiscais_dos_partidos_politicos,Financiamento e benefícios fiscais dos partidos políticos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,48,1.0,True
taxonomy_v2,2413,2359,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",producao_agricola_sustentavel_e_protecao_ambiental,Produção Agrícola Sustentável e Proteção Ambiental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,68,1.0,True
taxonomy_v2,2414,2360,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",condicoes_laborais_e_valorizacao_da_carreira_de_enfermagem,Condições laborais e valorização da carreira de enfermagem,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,30,1.0,True
taxonomy_v2,2415,2361,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",condicoes_laborais_e_valorizacao_da_carreira_de_enfermagem,Condições laborais e valorização da carreira de enfermagem,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,30,1.0,True
taxonomy_v2,2416,2362,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",prevencao_e_recuperacao_ambiental_do_parque_natural_da_serra_da_estrela,Prevenção e recuperação ambiental do Parque Natural da Serra da Estrela,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6125891642840887,75,0.6125891642840887,True
taxonomy_v2,2417,2363,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",reforco_e_expansao_dos_cuidados_paliativos,Reforço e expansão dos cuidados paliativos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.04444460537909566,7,0.04444460537909566,True
taxonomy_v2,2418,2364,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",valorizacao_e_condicoes_dos_profissionais_de_saude_no_sns,Valorização e condições dos profissionais de saúde no SNS,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6241263338410599,37,0.6241263338410599,True
taxonomy_v2,2419,2365,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",valorizacao_e_condicoes_dos_profissionais_de_saude_no_sns,Valorização e condições dos profissionais de saúde no SNS,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,37,1.0,True
taxonomy_v2,2420,2366,XV,educacao_e_inclusao_social,Educação e Inclusão Social,identidade_e_expressao_de_genero_no_contexto_escolar,Identidade e expressão de género no contexto escolar,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,19,1.0,True
taxonomy_v2,2421,2367,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",valorizacao_e_direitos_dos_bombeiros_e_sapadores,Valorização e direitos dos bombeiros e sapadores,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,5,1.0,True
